6,68,33,17,5,13
42,58,71,7,53,15
4,74,44,20,65,14
50,66,45,65,6,1
8,2,6,66,52,13
23,26,66,15,45,4
60,53,7,64,49,4
11,9,44,50,42,3
55,73,30,48,68,5
73,10,30,14,19,14
42,45,8,30,22,3
44,45,11,58,27,3
7,54,61,75,50,7
23,2,45,55,32,12
58,17,70,36,21,3
26,61,41,73,8,11
10,74,63,36,47,2
22,15,26,5,64,6
68,6,11,32,46,9
68,7,71,25,3,3
50,18,29,41,15,5
35,69,41,31,33,11
24,67,47,25,29,4
63,27,58,22,55,11
61,66,18,17,74,3
21,42,62,11,71,7
25,21,9,66,72,7
44,30,14,36,33,2
36,11,17,21,74,15
65,10,21,29,12,10
48,15,25,14,3,8
72,52,69,39,1,12
49,38,66,20,27,2
2,11,22,9,23,12
49,7,27,41,22,10
17,16,6,25,36,7
42,40,56,62,1,2
56,26,67,19,8,14
4,52,36,68,35,8
38,70,56,13,6,2
33,12,50,47,23,3
43,34,17,11,50,15
33,50,64,71,72,9
6,49,16,28,15,14
24,27,54,45,51,8
35,24,72,19,30,5
30,6,31,41,17,15
74,30,20,65,62,1
10,62,60,26,12,13
75,35,68,61,8,15
33,32,46,28,40,10
51,19,44,2,57,14
66,53,38,1,63,10
57,29,8,68,3,8
52,12,15,71,20,3
2,39,7,53,33,9
21,15,13,72,41,1
59,44,54,63,5,1
40,68,13,60,35,9
40,54,5,35,2,13
21,52,17,39,57,5
20,36,46,41,19,7
31,5,50,67,11,14
35,56,49,7,20,9
17,35,34,65,51,7
30,38,51,28,45,8
51,8,38,3,64,4
21,62,8,61,30,9
4,47,29,14,31,9
17,63,58,66,64,13
8,63,75,9,21,14
52,38,9,7,24,1
48,2,61,38,68,4
52,35,6,38,25,4
25,70,45,32,37,1
27,9,29,74,26,4
17,56,53,51,41,15
44,16,69,29,74,12
50,72,35,31,10,8
8,45,17,71,20,4
17,31,18,59,35,9
12,18,14,61,24,10
12,67,29,37,9,15
38,19,2,30,70,8
59,20,39,16,56,12
7,25,50,5,59,12
61,42,73,26,47,6
7,17,37,73,49,15
14,43,69,54,20,5
47,25,61,51,18,5
28,62,6,23,24,7
70,21,50,11,40,15
15,44,25,29,51,4
55,20,74,25,62,7
18,37,39,7,38,9
36,57,1,48,4,13
51,39,11,57,75,2
29,15,48,31,27,15
53,70,41,29,54,12
47,2,39,17,31,9
56,25,46,21,40,3
14,27,39,50,69,2
28,51,20,52,49,6
7,25,70,51,13,9
23,4,75,6,55,2
71,56,3,46,42,13
68,44,1,7,73,1
64,31,33,9,46,4
27,50,41,2,75,4
39,53,16,32,57,10
74,15,19,3,62,14
55,33,34,29,1,6
26,48,73,21,33,14
37,66,27,69,54,5
71,14,54,18,48,13
30,26,68,18,44,7
73,57,59,8,5,13
34,6,19,70,38,5
35,11,12,46,4,12
38,40,46,33,49,15
41,69,25,28,33,6
57,53,13,45,52,10
38,52,71,65,31,15
59,7,62,63,11,3
37,10,34,73,9,9
28,9,40,57,65,2
19,42,60,21,2,13
16,14,48,17,28,2
5,37,74,6,55,10
28,36,45,33,29,15
32,26,14,27,36,7
56,74,22,46,12,4
66,20,54,38,21,7
48,27,75,17,24,6
26,24,19,68,40,8
70,50,11,51,75,15
41,50,70,18,68,9
9,41,49,31,34,8
32,71,54,66,65,10
72,65,51,25,48,4
34,66,67,68,61,7
37,52,36,38,62,6
59,20,23,30,44,9
49,50,13,6,21,10
54,57,63,14,11,11
55,17,15,20,35,7
49,45,20,42,41,14
29,64,46,53,73,10
20,19,55,73,8,5
22,8,6,46,68,4
58,51,16,52,56,4
65,34,54,66,3,4
8,24,25,26,30,7
4,36,1,54,31,9
31,19,11,16,48,4
12,70,36,3,54,12
5,54,28,18,74,6
12,20,66,44,19,1
41,56,4,44,69,10
43,2,62,63,52,6
73,65,22,37,45,13
61,7,46,2,66,1
41,44,31,11,10,14
32,51,71,41,28,11
28,41,22,60,46,3
37,69,58,75,25,8
43,1,34,63,44,11
6,17,39,15,56,15
40,34,13,21,28,15
2,62,34,22,72,2
8,62,5,1,25,14
16,53,72,14,26,4
50,21,57,47,30,9
54,30,29,66,18,1
42,65,37,50,24,14
42,45,39,48,36,3
64,74,27,60,7,5
24,7,74,28,65,1
44,48,12,43,66,3
24,49,67,9,8,13
38,66,7,46,57,2
39,19,31,24,45,13
29,32,10,46,44,10
48,74,46,53,61,12
40,16,53,59,47,11
23,57,71,9,17,6
31,32,49,55,58,15
45,69,1,66,43,7
69,44,75,47,49,10
51,33,49,59,22,8
49,3,51,33,35,1
13,34,48,53,63,12
47,68,19,27,67,1
41,34,2,26,15,14
1,43,36,15,8,6
12,48,65,1,14,2
60,69,39,30,21,15
30,2,39,28,38,11
6,43,33,39,21,2
49,16,14,23,53,12
10,47,54,6,44,6
41,11,40,59,20,15
74,58,10,44,75,11
20,54,59,31,56,3
41,24,7,53,9,14
54,67,42,63,8,11
61,53,54,17,37,8
3,27,14,72,62,4
3,30,6,64,29,3
28,37,23,71,56,12
32,39,51,62,75,14
7,11,68,60,33,15
67,4,75,56,58,8
32,75,30,21,9,9
68,29,12,42,33,14
33,69,58,45,20,4
48,14,26,51,39,9
30,68,3,53,45,11
38,42,70,26,58,5
16,59,33,28,23,13
58,31,11,27,60,10
45,4,53,75,73,7
37,69,61,28,5,1
35,30,46,37,33,10
32,27,58,17,24,10
35,24,13,34,55,9
43,69,33,47,30,15
34,38,35,49,19,8
73,5,10,60,55,12
64,29,8,43,30,6
1,12,32,34,13,10
3,50,13,40,33,2
18,6,13,20,31,13
43,42,5,58,14,1
47,23,53,33,4,7
6,45,73,69,29,11
42,47,28,34,41,13
56,35,4,72,39,11
5,24,4,30,1,1
33,6,17,60,13,14
56,26,28,25,37,5
32,37,20,5,67,5
72,7,57,42,69,10
49,75,16,3,5,5
33,37,16,3,28,9
62,51,75,68,27,8
18,26,44,30,22,9
63,41,2,49,15,3
20,12,66,74,53,11
4,57,21,45,52,14
10,55,51,38,64,6
53,16,39,71,47,15
60,28,9,11,2,10
55,74,7,24,18,10
73,24,12,11,32,1
73,51,8,23,12,6
18,31,50,36,74,10
58,5,60,26,2,6
4,31,6,49,52,11
52,20,22,57,73,7
25,17,71,9,63,4
11,17,50,52,74,14
56,23,58,33,53,6
7,20,16,73,66,7
31,40,1,75,34,6
51,24,46,35,50,7
65,51,38,42,17,11
17,73,2,13,35,3
64,13,4,50,31,12
17,59,70,11,72,1
4,73,14,26,5,14
37,65,26,54,41,3
38,34,18,58,24,3
9,61,50,28,31,10
63,39,54,5,66,15
10,66,1,75,57,4
62,73,74,51,25,7
25,18,19,12,67,7
33,56,21,45,36,12
16,7,61,62,24,2
31,7,26,2,18,12
49,70,56,31,45,11
63,6,73,66,23,9
24,64,34,56,20,6
51,41,27,52,17,13
31,53,6,28,52,12
69,10,61,42,22,3
1,68,69,60,54,11
6,38,42,23,58,24
14,1,21,22,28,19
26,55,70,58,3,15
7,3,27,50,22,3
16,36,54,61,64,22
10,47,17,51,61,5
41,22,59,40,16,8
15,42,67,14,37,22
46,6,60,37,70,24
24,25,23,27,8,9
4,44,57,36,12,19
37,39,58,28,42,2
30,33,42,1,20,16
41,12,10,38,20,25
28,4,10,62,18,7
1,42,64,47,70,22
70,59,30,28,39,10
16,29,67,31,65,23
46,17,33,60,18,24
3,29,59,23,11,18
49,3,23,66,17,23
31,30,55,6,2,7
27,38,43,16,10,1
29,57,49,42,41,24
17,40,4,1,14,4
25,14,48,17,58,25
28,41,34,47,46,14
5,46,15,49,12,1
38,48,58,14,53,16
24,43,17,19,23,14
13,58,11,19,7,9
10,38,17,21,43,23
60,64,28,24,42,8
1,4,39,35,26,22
18,46,17,66,7,22
6,30,61,60,58,17
26,52,33,1,13,11
14,38,51,70,64,9
59,53,23,4,8,17
25,56,7,43,59,13
59,46,28,11,31,1
39,4,29,62,42,14
33,51,67,16,54,20
43,31,5,13,53,20
8,9,42,32,59,10
47,44,34,65,12,22
32,45,1,18,15,4
48,32,3,19,31,10
38,2,63,66,29,11
55,70,2,20,7,1
10,4,12,18,5,21
64,67,39,8,15,13
38,14,40,70,53,22
44,49,21,61,34,21
53,9,26,64,66,11
36,16,21,17,48,9
68,64,51,11,14,25
58,2,67,11,55,2
24,52,62,5,66,17
48,52,33,41,22,4
33,56,30,14,44,13
70,3,5,1,8,3
37,51,11,1,47,6
13,28,11,70,65,14
44,11,6,2,27,20
39,25,60,29,17,19
68,49,32,2,47,23
68,13,45,35,49,23
56,50,46,2,10,16
28,56,70,1,17,14
39,22,68,21,59,2
61,40,66,67,41,12
44,14,30,62,1,1
19,2,4,1,29,20
49,1,63,40,32,20
35,64,15,69,12,9
30,60,28,54,9,2
13,21,62,2,15,2
3,42,22,12,1,6
44,26,11,45,46,11
47,32,1,56,31,3
57,38,19,14,16,11
6,1,18,13,49,8
33,34,20,3,41,20
7,18,45,32,29,17
2,25,44,35,7,3
8,68,10,54,41,10
62,51,15,30,67,19
40,66,23,30,43,13
43,32,31,63,68,17
11,52,64,2,1,9
48,32,8,61,16,12
39,56,45,52,59,15
2,29,34,31,22,1
41,32,27,69,28,12
54,22,39,20,60,18
70,24,46,4,61,7
69,45,61,3,49,9
65,53,23,15,70,7
28,70,5,62,65,5
28,1,61,63,62,5
20,49,39,31,46,23
62,3,28,46,23,16
28,34,56,69,37,12
27,67,8,14,57,5
65,69,46,57,34,11
63,36,33,68,69,16
16,31,66,10,42,10
10,7,30,33,59,23
24,42,57,37,12,18
25,63,40,43,28,19
28,41,50,31,42,4
33,4,10,20,57,13
59,38,4,54,39,12
26,5,49,43,22,23
69,32,13,60,22,9
70,13,61,10,62,5
8,42,50,43,2,6
9,38,37,10,25,21
57,70,34,62,44,14
29,60,35,21,54,15
13,38,26,29,64,5
31,5,4,62,69,20
60,58,29,52,62,7
2,43,48,62,64,24
4,15,37,64,59,16
61,8,16,30,38,10
10,54,53,33,62,22
2,37,48,66,68,11
36,66,3,34,59,7
42,48,31,24,14,13
15,39,65,50,32,7
65,43,40,38,10,12
65,24,56,34,17,3
34,55,18,24,31,4
10,12,60,24,14,20
33,29,66,39,60,21
15,32,20,52,37,6
68,42,4,9,62,7
16,57,12,49,10,18
64,62,56,3,29,4
67,10,42,68,53,15
36,62,58,60,7,10
4,14,22,43,58,9
66,15,62,5,14,3
64,47,59,58,33,25
38,8,22,64,24,21
22,11,58,34,44,9
24,25,1,70,40,4
11,34,29,54,48,10
44,43,18,57,25,25
7,67,30,48,24,9
30,46,23,9,17,10
37,41,70,24,61,20
16,8,68,66,22,11
54,3,63,6,34,19
61,62,21,16,3,19
67,68,11,59,66,18
5,32,28,17,63,11
58,55,10,50,56,15
62,14,44,56,41,10
50,9,42,21,34,21
67,8,26,7,65,4
46,25,48,68,37,25
27,68,17,19,40,2
34,20,39,57,43,13
40,65,19,47,57,6
14,22,12,48,24,21
48,30,13,62,36,18
24,61,47,45,33,17
2,53,49,63,35,1
25,37,40,55,3,13
57,47,6,38,63,12
12,48,64,26,40,1
38,56,59,8,25,7
8,16,31,48,52,23
67,28,18,33,16,14
4,23,40,1,45,11
48,4,43,6,11,11
33,38,10,24,28,6
48,20,70,11,26,19
43,31,17,55,11,16
56,63,59,15,53,1
51,7,34,31,27,5
46,24,4,26,14,14
25,14,51,8,63,4
15,68,54,11,37,21
8,39,43,12,23,6
39,3,11,34,9,10
61,13,62,27,20,5
4,31,19,11,13,10
50,47,48,55,34,24
6,62,37,16,59,5
50,12,15,30,65,1
42,23,48,53,24,22
46,6,42,14,24,9
43,12,20,45,31,20
39,59,42,17,10,3
11,70,48,38,44,17
10,48,8,5,17,23
60,30,22,37,14,8
14,4,35,12,70,2
67,18,58,65,60,20
14,25,23,5,11,10
24,52,16,25,60,6
9,27,4,39,17,22
20,41,54,36,9,22
9,24,49,2,54,19
10,58,4,39,3,14
19,65,56,30,44,24
35,19,12,68,34,20
47,43,22,44,66,22
7,17,12,53,49,24
38,29,43,8,27,13
6,31,50,65,8,9
60,23,43,63,69,19
40,31,61,20,46,20
61,46,54,18,31,25
56,21,39,17,29,22
55,56,30,53,22,16
35,60,23,20,3,16
63,66,37,48,27,11
34,64,40,63,17,24
49,44,56,53,30,11
37,41,53,63,42,16
25,56,52,40,41,21
66,51,49,17,27,2
13,11,47,9,31,11
54,70,25,3,30,9
29,16,31,37,18,8
4,38,3,23,18,24
17,47,36,51,62,21
28,31,57,33,62,19
51,50,64,48,32,10
9,14,52,27,36,4
32,64,6,4,52,6
55,32,48,10,54,18
70,61,6,12,39,4
7,16,60,4,13,6
49,2,43,9,63,15
2,64,14,3,41,17
12,8,33,56,64,2
70,56,15,48,58,4
54,17,6,69,48,12
44,22,43,37,7,22
27,28,58,59,20,25
35,41,45,34,54,5
31,16,2,8,18,14
50,25,60,28,3,1
51,70,57,17,8,2
44,38,24,57,58,17
68,25,33,51,43,20
60,57,11,2,21,13
29,70,47,69,65,7
55,39,35,13,46,14
24,15,67,13,70,17
27,1,32,60,67,18
53,13,63,54,19,17
30,28,66,35,31,14
7,17,13,21,45,14
5,22,61,20,70,4
27,52,7,44,16,5
33,32,11,46,17,25
36,19,8,66,25,9
20,44,10,8,46,18
58,59,34,52,62,4
32,41,13,51,10,3
9,23,26,20,29,8
35,47,32,37,55,22
5,1,9,10,23,22
57,70,9,14,67,2
21,35,23,42,33,6
34,52,36,11,66,7
20,48,6,37,40,15
19,37,33,56,57,6
53,37,29,9,16,11
50,44,40,45,20,24
30,16,43,20,25,18
20,53,10,15,49,22
26,55,56,6,64,22
13,46,57,21,12,21
41,14,25,26,43,15
39,33,8,54,58,17
27,20,34,17,31,19
46,69,48,12,35,23
42,30,2,62,22,20
44,53,4,70,64,3
22,56,43,29,8,9
47,3,42,29,24,13
27,4,58,18,26,23
15,42,31,11,63,14
8,57,17,10,15,12
9,53,50,3,64,1
15,38,25,47,26,22
28,22,53,24,19,25
15,31,57,10,7,21
15,3,48,56,42,13
59,28,25,38,62,22
26,41,52,29,64,11
36,55,43,44,68,12
48,20,36,67,37,16
44,14,67,39,43,19
9,47,68,49,38,25
59,18,15,16,39,17
11,27,5,25,64,13
46,44,45,11,70,25
32,27,50,57,52,12
46,54,58,57,66,10
69,60,34,18,44,22
34,13,46,6,62,1
19,34,39,14,59,11
45,44,7,31,55,19
60,18,24,27,34,2
53,45,58,62,23,13
6,7,28,59,14,7
8,13,68,46,35,16
26,33,68,45,61,17
9,34,61,15,64,6
4,35,10,58,27,10
33,53,7,65,61,14
44,24,50,3,19,8
15,68,39,33,19,25
31,67,19,37,55,25
18,10,46,1,20,15
51,15,25,7,60,5
67,29,56,53,59,21
69,36,70,23,17,19
62,31,35,48,1,19
24,68,69,53,8,7
43,20,51,57,55,4
18,3,58,16,6,11
28,12,14,26,33,9
12,43,11,3,38,15
10,19,26,50,28,16
42,26,60,50,4,24
49,29,67,56,66,24
58,59,70,44,4,3
67,38,37,40,13,10
29,14,17,28,44,2
18,21,40,7,31,9
25,27,24,5,14,14
1,44,66,54,36,10
27,53,47,50,32,4
9,57,7,20,5,15
37,11,15,64,62,5
8,34,4,64,13,18
54,10,11,27,17,20
33,65,58,4,46,13
31,2,65,24,25,18
69,46,52,41,10,8
40,69,58,14,9,8
55,23,35,12,38,11
67,46,4,37,25,15
11,53,47,56,37,15
42,53,48,10,62,19
19,20,32,42,1,17
